PROJECT_ID,LEARNER_ID,SEQUENCE_NO,COMPANY_ID,COMPANY_NAME,POSITION_ID,PROJECT_NAME,DESCRIPTION,START_DATE,END_DATE,VERIFY_ID,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
PRJ29E6A39EBDAF4D83,LNR-202605344,1,COMP-202600010,Bangchak,8,Data Dashboard,Developed and maintained a key system feature.,2024-11-12,2025-05-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ56CDD8479F0C4C80,LNR-202605345,1,COMP-202600001,Bangchak,7,HR Platform,Developed and maintained a key system feature.,2025-07-16,2025-10-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ28ADB1DFB5594F73,LNR-202605347,1,COMP-202600007,PTT,9,HR Platform,Developed and maintained a key system feature.,2025-08-20,2025-11-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ08F96CE7C0594181,LNR-202605347,2,COMP-202600006,SCBX,4,HR Platform,Developed and maintained a key system feature.,2025-06-18,2025-08-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5FBA62ABFEF745CB,LNR-202605349,1,COMP-202600009,Bangchak,10,HR Platform,Developed and maintained a key system feature.,2025-05-31,2025-10-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA3C06CFBA2254DB3,LNR-202605354,1,COMP-202600009,LINE Thailand,2,E-Commerce App,Developed and maintained a key system feature.,2025-02-10,2025-06-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2F4F952E209C424F,LNR-202605357,1,COMP-202600002,Bangchak,2,Data Dashboard,Developed and maintained a key system feature.,2025-08-06,2025-10-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC819989B8A364F3F,LNR-202605357,2,COMP-202600004,Google Thailand,1,HR Platform,Developed and maintained a key system feature.,2025-02-07,2025-04-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD8A5F4E0624A4B41,LNR-202605359,1,COMP-202600002,,6,HR Platform,Developed and maintained a key system feature.,2025-04-28,2025-09-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJEA3CE1ECC14A42C3,LNR-202605362,1,COMP-202600008,SCG,9,HR Platform,Developed and maintained a key system feature.,2024-11-23,2025-02-21,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ49C338EBE1E44FC6,LNR-202605362,2,COMP-202600004,,9,Data Dashboard,Developed and maintained a key system feature.,2024-03-23,2024-08-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF298A2C8E3A846A5,LNR-202605365,1,COMP-202600007,KBTG,2,E-Commerce App,Developed and maintained a key system feature.,2024-05-16,2024-10-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ494F11920B594523,LNR-202605367,1,COMP-202600002,LINE Thailand,10,API Gateway,Developed and maintained a key system feature.,2024-06-10,2024-09-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9E3812B801674103,LNR-202605372,1,COMP-202600008,PTT,10,E-Commerce App,Developed and maintained a key system feature.,2024-05-01,2024-08-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC7AB722097D44060,LNR-202605372,2,COMP-202600009,Google Thailand,2,E-Commerce App,Developed and maintained a key system feature.,2024-12-31,2025-06-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1AAED5F05C0442CE,LNR-202605373,1,COMP-202600008,SCG,1,HR Platform,Developed and maintained a key system feature.,2024-09-21,2025-02-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJABC21197A7F24709,LNR-202605373,2,COMP-202600008,SCBX,4,Data Dashboard,Developed and maintained a key system feature.,2025-05-18,2025-10-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA923F40F05EB493C,LNR-202605374,1,COMP-202600007,Google Thailand,5,API Gateway,Developed and maintained a key system feature.,2024-10-30,2025-01-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB43A595249F94175,LNR-202605378,1,COMP-202600006,PTT,10,E-Commerce App,Developed and maintained a key system feature.,2024-12-23,2025-03-31,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4080F2966A4346E4,LNR-202605378,2,COMP-202600010,KBTG,8,HR Platform,Developed and maintained a key system feature.,2025-02-24,2025-08-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1549B80A19474172,LNR-202605379,1,COMP-202600007,SCG,7,HR Platform,Developed and maintained a key system feature.,2024-04-03,2024-06-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA697C473E49B4529,LNR-202605379,2,COMP-202600003,SCBX,1,Data Dashboard,Developed and maintained a key system feature.,2025-07-29,2025-09-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC245D0B4FEFA4DD9,LNR-202605382,1,,PTT,9,API Gateway,Developed and maintained a key system feature.,2024-05-07,2024-10-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ19191A541F0F498B,LNR-202605382,2,COMP-202600007,SCBX,7,Data Dashboard,Developed and maintained a key system feature.,2024-05-30,2024-07-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE42F264C90EB4C74,LNR-202605383,1,COMP-202600004,SCG,6,Data Dashboard,Developed and maintained a key system feature.,2024-12-03,2025-04-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ99501EC9E0E14BA5,LNR-202605384,1,COMP-202600006,Agoda,7,Data Dashboard,Developed and maintained a key system feature.,2024-11-22,2025-02-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ162424249A5641F4,LNR-202605385,1,,SCBX,8,E-Commerce App,Developed and maintained a key system feature.,2025-08-13,2026-02-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ07CA33B4ACD243D4,LNR-202605387,1,COMP-202600001,Agoda,8,E-Commerce App,Developed and maintained a key system feature.,2024-12-19,2025-03-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD7D8E426CAFA490E,LNR-202605387,2,COMP-202600009,SCG,6,HR Platform,Developed and maintained a key system feature.,2024-08-24,2024-11-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBAAB514CAD524937,LNR-202605389,1,COMP-202600008,SCBX,3,Data Dashboard,Developed and maintained a key system feature.,2025-04-17,2025-07-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ783E4223E592450A,LNR-202605393,1,COMP-202600003,KBTG,5,E-Commerce App,Developed and maintained a key system feature.,2024-12-21,2025-04-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ92E71E0D55A946B8,LNR-202605394,1,COMP-202600008,Agoda,4,E-Commerce App,Developed and maintained a key system feature.,2024-03-16,2024-05-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5336A4CBE61B46B7,LNR-202605398,1,COMP-202600003,Agoda,4,HR Platform,Developed and maintained a key system feature.,2025-01-03,2025-03-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ87B8638691B44E78,LNR-202605398,2,COMP-202600002,LINE Thailand,1,API Gateway,Developed and maintained a key system feature.,2025-02-22,2025-06-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ771AB29EECA14ECB,LNR-202605399,1,COMP-202600008,LINE Thailand,4,Data Dashboard,Developed and maintained a key system feature.,2024-07-30,2024-12-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFFBE2ED557774511,LNR-202605401,1,COMP-202600003,SCBX,10,API Gateway,Developed and maintained a key system feature.,2025-04-25,2025-09-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ18861BE3F59348D3,LNR-202605401,2,COMP-202600006,AIS,7,API Gateway,Developed and maintained a key system feature.,2024-05-30,2024-08-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD3523B7E2C744296,LNR-202605404,1,COMP-202600009,KBTG,10,E-Commerce App,Developed and maintained a key system feature.,2024-03-30,2024-05-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC94F9BB900BE4921,LNR-202605407,1,COMP-202600004,True Corporation,7,Data Dashboard,Developed and maintained a key system feature.,2025-01-20,2025-04-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2A2FB10B4BA34811,LNR-202605408,1,COMP-202600003,True Corporation,5,Data Dashboard,Developed and maintained a key system feature.,2024-04-12,2024-08-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ591018BDDC104617,LNR-202605408,2,,,3,HR Platform,Developed and maintained a key system feature.,2024-04-21,2024-08-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ596A10CC9F614C06,LNR-202605410,1,COMP-202600007,AIS,8,API Gateway,Developed and maintained a key system feature.,2024-08-12,2024-10-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9D3943430ACB4D26,LNR-202605411,1,COMP-202600003,KBTG,4,API Gateway,Developed and maintained a key system feature.,2024-09-26,2025-01-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5D8F935B07F64102,LNR-202605411,2,COMP-202600006,Google Thailand,8,E-Commerce App,Developed and maintained a key system feature.,2024-06-09,2024-11-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE88F76E03A124A8C,LNR-202605412,1,COMP-202600002,AIS,1,API Gateway,Developed and maintained a key system feature.,2024-02-24,2024-06-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5F8392F92D54479C,LNR-202605413,1,COMP-202600004,KBTG,6,E-Commerce App,Developed and maintained a key system feature.,2025-05-08,2025-08-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC453916B3EAC4DBB,LNR-202605413,2,COMP-202600009,AIS,1,API Gateway,Developed and maintained a key system feature.,2024-03-20,2024-06-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF577DF404207462A,LNR-202605414,1,COMP-202600005,Google Thailand,4,E-Commerce App,Developed and maintained a key system feature.,2024-03-08,2024-08-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0BB2F3962B854F17,LNR-202605414,2,COMP-202600007,Google Thailand,3,Data Dashboard,Developed and maintained a key system feature.,2024-05-03,2024-08-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0C6BFD21B9B541A6,LNR-202605418,1,COMP-202600009,LINE Thailand,2,API Gateway,Developed and maintained a key system feature.,2024-06-11,2024-10-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ326392208E704A5A,LNR-202605418,2,COMP-202600009,Agoda,10,E-Commerce App,Developed and maintained a key system feature.,2025-01-05,2025-02-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5E2D50C896D74C2F,LNR-202605419,1,COMP-202600004,PTT,7,HR Platform,Developed and maintained a key system feature.,2024-04-13,2024-09-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5AF79FBD6B234796,LNR-202605424,1,COMP-202600005,True Corporation,5,Data Dashboard,Developed and maintained a key system feature.,2024-11-14,2025-03-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8D1C73B8AB764142,LNR-202605424,2,COMP-202600010,True Corporation,5,Data Dashboard,Developed and maintained a key system feature.,2025-06-09,2025-10-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ23ADC8BE4920468E,LNR-202605425,1,COMP-202600010,Google Thailand,2,E-Commerce App,Developed and maintained a key system feature.,2024-12-03,2025-04-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7514ED4D021A4611,LNR-202605425,2,COMP-202600006,LINE Thailand,7,E-Commerce App,Developed and maintained a key system feature.,2024-04-02,2024-09-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFD1605407F5E4E29,LNR-202605427,1,COMP-202600007,AIS,10,E-Commerce App,Developed and maintained a key system feature.,2024-06-16,2024-10-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7B1F66088C9E4F8B,LNR-202605428,1,,LINE Thailand,10,API Gateway,Developed and maintained a key system feature.,2024-10-05,2024-12-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ569ABDE1C3B848DF,LNR-202605431,1,,SCG,5,API Gateway,Developed and maintained a key system feature.,2024-11-19,2025-03-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ084492D745FE4395,LNR-202605431,2,COMP-202600008,,7,Data Dashboard,Developed and maintained a key system feature.,2025-01-28,2025-07-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ70EE107580BF4C49,LNR-202605433,1,COMP-202600005,PTT,5,E-Commerce App,Developed and maintained a key system feature.,2024-03-19,2024-08-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD7066D46E9FF418A,LNR-202605437,1,,LINE Thailand,10,E-Commerce App,Developed and maintained a key system feature.,2024-04-03,2024-08-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFE1E286BBF2B426C,LNR-202605439,1,COMP-202600001,KBTG,8,API Gateway,Developed and maintained a key system feature.,2025-01-06,2025-03-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ77BE504FE61E4049,LNR-202605442,1,COMP-202600010,SCG,6,HR Platform,Developed and maintained a key system feature.,2024-09-01,2025-02-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1A0865239A424D3B,LNR-202605442,2,COMP-202600007,Bangchak,2,API Gateway,Developed and maintained a key system feature.,2024-03-10,2024-06-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6DE51F261FF2499A,LNR-202605443,1,COMP-202600010,KBTG,9,API Gateway,Developed and maintained a key system feature.,2024-03-19,2024-06-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ06621E53EF5C4CC5,LNR-202605443,2,COMP-202600007,PTT,10,E-Commerce App,Developed and maintained a key system feature.,2025-04-08,2025-09-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC0F059D0D4054596,LNR-202605447,1,COMP-202600002,Agoda,9,Data Dashboard,Developed and maintained a key system feature.,2024-09-19,2024-12-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ02643CD8BC6C49A5,LNR-202605448,1,,SCBX,10,API Gateway,Developed and maintained a key system feature.,2024-04-13,2024-09-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE99FD398DD2242CB,LNR-202605448,2,COMP-202600002,Agoda,4,E-Commerce App,Developed and maintained a key system feature.,2024-09-05,2024-12-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8CCA9DBE2E6848BE,LNR-202605451,1,COMP-202600002,Google Thailand,6,E-Commerce App,Developed and maintained a key system feature.,2024-03-26,2024-09-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC81D3233D8864610,LNR-202605453,1,COMP-202600005,,1,HR Platform,Developed and maintained a key system feature.,2024-07-20,2025-01-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9E12F90FB7B3443F,LNR-202605453,2,COMP-202600003,KBTG,10,API Gateway,Developed and maintained a key system feature.,2024-12-03,2025-02-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJEDCAA6EF9E1D4524,LNR-202605454,1,COMP-202600002,SCG,7,Data Dashboard,Developed and maintained a key system feature.,2025-05-12,2025-09-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0642088235A445E4,LNR-202605455,1,COMP-202600007,SCBX,5,API Gateway,Developed and maintained a key system feature.,2024-04-06,2024-05-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJDC7F412729FA4158,LNR-202605455,2,COMP-202600008,KBTG,1,Data Dashboard,Developed and maintained a key system feature.,2024-08-01,2024-12-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ169D306EF9F64806,LNR-202605456,1,,KBTG,9,E-Commerce App,Developed and maintained a key system feature.,2025-07-27,2025-10-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ689623F9D3E74C11,LNR-202605456,2,COMP-202600010,SCBX,7,API Gateway,Developed and maintained a key system feature.,2024-07-25,2024-12-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2FD58E6F91794C30,LNR-202605459,1,COMP-202600003,True Corporation,6,API Gateway,Developed and maintained a key system feature.,2024-05-13,2024-08-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ628DE31333BC4C9B,LNR-202605459,2,COMP-202600005,KBTG,9,API Gateway,Developed and maintained a key system feature.,2024-09-30,2024-12-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC5409C1E8CDB4E3D,LNR-202605460,1,COMP-202600007,Bangchak,4,HR Platform,Developed and maintained a key system feature.,2024-04-02,2024-08-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ89E4D2CFC3B34D69,LNR-202605460,2,COMP-202600008,Bangchak,6,Data Dashboard,Developed and maintained a key system feature.,2025-07-20,2025-12-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ30B9B48A37304E8D,LNR-202605461,1,COMP-202600007,SCG,9,Data Dashboard,Developed and maintained a key system feature.,2024-09-09,2024-11-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB1E630050F984DA2,LNR-202605461,2,COMP-202600004,,9,Data Dashboard,Developed and maintained a key system feature.,2024-12-17,2025-02-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0EFD2CAD35E44F56,LNR-202605463,1,COMP-202600002,Bangchak,10,E-Commerce App,Developed and maintained a key system feature.,2025-01-12,2025-04-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3A3A65855DFA402A,LNR-202605464,1,COMP-202600006,SCBX,8,HR Platform,Developed and maintained a key system feature.,2024-08-10,2025-01-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ496C1A10DAEE41DC,LNR-202605468,1,,Agoda,7,Data Dashboard,Developed and maintained a key system feature.,2025-08-09,2026-01-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA08FF049AA6B4F73,LNR-202605468,2,COMP-202600004,KBTG,6,E-Commerce App,Developed and maintained a key system feature.,2024-05-07,2024-08-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ741AA8653C714B0D,LNR-202605469,1,COMP-202600006,Agoda,6,API Gateway,Developed and maintained a key system feature.,2025-07-15,2025-12-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ39A62FBC2741497B,LNR-202605470,1,COMP-202600007,Agoda,7,E-Commerce App,Developed and maintained a key system feature.,2025-02-12,2025-07-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1EB60D53B2FF4BE7,LNR-202605470,2,COMP-202600004,AIS,8,API Gateway,Developed and maintained a key system feature.,2025-08-18,2025-12-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCB051A3C428D4C54,LNR-202605471,1,COMP-202600010,SCBX,7,E-Commerce App,Developed and maintained a key system feature.,2025-03-20,2025-07-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA44705A5EC614883,LNR-202605471,2,COMP-202600008,SCG,3,API Gateway,Developed and maintained a key system feature.,2025-05-13,2025-10-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ61807210A5A6486C,LNR-202605472,1,COMP-202600003,Google Thailand,5,Data Dashboard,Developed and maintained a key system feature.,2024-03-31,2024-06-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0226785539684C81,LNR-202605472,2,COMP-202600007,Bangchak,1,HR Platform,Developed and maintained a key system feature.,2024-07-09,2024-09-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE843B90746914207,LNR-202605473,1,COMP-202600010,Agoda,2,HR Platform,Developed and maintained a key system feature.,2024-07-05,2024-09-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFDBFF0A9D29D46C1,LNR-202605484,1,COMP-202600007,,2,Data Dashboard,Developed and maintained a key system feature.,2024-04-05,2024-08-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5210FFDBB6A04018,LNR-202605485,1,COMP-202600009,SCBX,10,HR Platform,Developed and maintained a key system feature.,2024-04-23,2024-09-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ637C16B4DF6E4F2C,LNR-202605485,2,COMP-202600007,True Corporation,2,E-Commerce App,Developed and maintained a key system feature.,2024-04-13,2024-06-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1E6B1E3B7AEF4B9E,LNR-202605486,1,COMP-202600003,True Corporation,5,API Gateway,Developed and maintained a key system feature.,2025-04-26,2025-07-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ692C0BD795734D7C,LNR-202605487,1,COMP-202600003,AIS,1,HR Platform,Developed and maintained a key system feature.,2024-05-04,2024-08-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6027132A1BEA432D,LNR-202605489,1,COMP-202600005,SCBX,8,API Gateway,Developed and maintained a key system feature.,2025-01-27,2025-07-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJEFAB5594CF79492B,LNR-202605489,2,COMP-202600003,True Corporation,5,HR Platform,Developed and maintained a key system feature.,2024-07-07,2024-12-21,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0E2E09CE41624FFC,LNR-202605490,1,COMP-202600009,Agoda,7,HR Platform,Developed and maintained a key system feature.,2024-08-26,2025-02-16,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9EC6D3C806BF4058,LNR-202605491,1,,KBTG,9,E-Commerce App,Developed and maintained a key system feature.,2025-08-15,2025-12-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1ADAE82DF458467F,LNR-202605491,2,COMP-202600003,,5,HR Platform,Developed and maintained a key system feature.,2024-05-09,2024-06-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE24F9DE886EB4232,LNR-202605492,1,COMP-202600007,True Corporation,4,E-Commerce App,Developed and maintained a key system feature.,2024-05-03,2024-10-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2C4A48EA3DEE448E,LNR-202605493,1,COMP-202600002,True Corporation,8,Data Dashboard,Developed and maintained a key system feature.,2024-12-25,2025-05-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
